	UNITID	INSTNM	IALIAS	ADDR	CITY	STABBR	ZIP	FIPS	OBEREG	OPEFLAG	WEBADDR	SECTOR	ICLEVEL	CONTROL	HLOFFER	UGOFFER	GROFFER	HDEGOFR1	DEGGRANT	HBCU	OPENPUBL	ACT	NEWID	DEATHYR	CYACTIVE	PSET4FLG	INSTCAT	C15BASIC	C15IPUG	C15IPGRD	C15UGPRF	C15ENPRF	C15SZSET	CCBASIC	CARNEGIE	LANDGRNT	INSTSIZE	F1SYSTYP	F1SYSNAM	F1SYSCOD	COUNTYCD	COUNTYNM	CNGDSTCD	LONGITUD	LATITUDE	CNTLAFFI	PUBPRIME	PUBSECON	RELAFFIL	DSTNUGC	DSTNUGP	DSTNUGN	DSTNGC	DSTNGP	DSTNGN	DISTCRS	DISTPGS	DSTNCED1	DSTNCED2	DSTNCED3	DISTNCED	ALLONCAM	EFDETOT_All	EFDETOT_Degree	EFDETOT_Grad	EFDETOT_Non	EFDETOT_Under	EFDEEXC_All	EFDEEXC_Degree	EFDEEXC_Grad	EFDEEXC_Non	EFDEEXC_Under	EFDESOM_All	EFDESOM_Degree	EFDESOM_Grad	EFDESOM_Non	EFDESOM_Under	EFDENON_All	EFDENON_Degree	EFDENON_Grad	EFDENON_Non	EFDENON_Under	EFDEEX1_All	EFDEEX1_Degree	EFDEEX1_Grad	EFDEEX1_Non	EFDEEX1_Under	EFDEEX2_All	EFDEEX2_Degree	EFDEEX2_Grad	EFDEEX2_Non	EFDEEX2_Under	EFDEEX3_All	EFDEEX3_Degree	EFDEEX3_Grad	EFDEEX3_Non	EFDEEX3_Under	EFDEEX4_All	EFDEEX4_Degree	EFDEEX4_Grad	EFDEEX4_Non	EFDEEX4_Under	EFDEEX5_All	EFDEEX5_Degree	EFDEEX5_Grad	EFDEEX5_Non	EFDEEX5_Under	SAINSTT_All	SAINSTT_Assistant	SAINSTT_Associate	SAINSTT_Instructor	SAINSTT_Lecturer	SAINSTT_NoRank	SAINSTT_Professor	SAINSTM_All	SAINSTM_Assistant	SAINSTM_Associate	SAINSTM_Instructor	SAINSTM_Lecturer	SAINSTM_NoRank	SAINSTM_Professor	SAINSTW_All	SAINSTW_Assistant	SAINSTW_Associate	SAINSTW_Instructor	SAINSTW_Lecturer	SAINSTW_NoRank	SAINSTW_Professor	SA_9MCT_All	SA_9MCT_Assistant	SA_9MCT_Associate	SA_9MCT_Instructor	SA_9MCT_Lecturer	SA_9MCT_NoRank	SA_9MCT_Professor	SA_9MCM_All	SA_9MCM_Assistant	SA_9MCM_Associate	SA_9MCM_Instructor	SA_9MCM_Lecturer	SA_9MCM_NoRank	SA_9MCM_Professor	SA_9MCW_All	SA_9MCW_Assistant	SA_9MCW_Associate	SA_9MCW_Instructor	SA_9MCW_Lecturer	SA_9MCW_NoRank	SA_9MCW_Professor	SATOTLT_All	SATOTLT_Assistant	SATOTLT_Associate	SATOTLT_Instructor	SATOTLT_Lecturer	SATOTLT_NoRank	SATOTLT_Professor	SATOTLM_All	SATOTLM_Assistant	SATOTLM_Associate	SATOTLM_Instructor	SATOTLM_Lecturer	SATOTLM_NoRank	SATOTLM_Professor	SATOTLW_All	SATOTLW_Assistant	SATOTLW_Associate	SATOTLW_Instructor	SATOTLW_Lecturer	SATOTLW_NoRank	SATOTLW_Professor	SAOUTLT_All	SAOUTLT_Assistant	SAOUTLT_Associate	SAOUTLT_Instructor	SAOUTLT_Lecturer	SAOUTLT_NoRank	SAOUTLT_Professor	SAOUTLM_All	SAOUTLM_Assistant	SAOUTLM_Associate	SAOUTLM_Instructor	SAOUTLM_Lecturer	SAOUTLM_NoRank	SAOUTLM_Professor	SAOUTLW_All	SAOUTLW_Assistant	SAOUTLW_Associate	SAOUTLW_Instructor	SAOUTLW_Lecturer	SAOUTLW_NoRank	SAOUTLW_Professor	SAEQ9OT_All	SAEQ9OT_Assistant	SAEQ9OT_Associate	SAEQ9OT_Instructor	SAEQ9OT_Lecturer	SAEQ9OT_NoRank	SAEQ9OT_Professor	SAEQ9OM_All	SAEQ9OM_Assistant	SAEQ9OM_Associate	SAEQ9OM_Instructor	SAEQ9OM_Lecturer	SAEQ9OM_NoRank	SAEQ9OM_Professor	SAEQ9OW_All	SAEQ9OW_Assistant	SAEQ9OW_Associate	SAEQ9OW_Instructor	SAEQ9OW_Lecturer	SAEQ9OW_NoRank	SAEQ9OW_Professor	SAEQ9AT_All	SAEQ9AT_Assistant	SAEQ9AT_Associate	SAEQ9AT_Instructor	SAEQ9AT_Lecturer	SAEQ9AT_NoRank	SAEQ9AT_Professor	SAEQ9AM_All	SAEQ9AM_Assistant	SAEQ9AM_Associate	SAEQ9AM_Instructor	SAEQ9AM_Lecturer	SAEQ9AM_NoRank	SAEQ9AM_Professor	SAEQ9AW_All	SAEQ9AW_Assistant	SAEQ9AW_Associate	SAEQ9AW_Instructor	SAEQ9AW_Lecturer	SAEQ9AW_NoRank	SAEQ9AW_Professor	YEAR	TUITION1	FEE1	HRCHG1	TUITION2	FEE2	HRCHG2	TUITION3	FEE3	HRCHG3	TUITION5	FEE5	HRCHG5	TUITION6	FEE6	HRCHG6	TUITION7	FEE7	HRCHG7	OMACHRT_FirstFullTotal	OMACHRT_Total	OMAWDP8_FirstFullTotal	OMAWDP8_Total	OMENRTP_FirstFullTotal	OMENRTP_Total	OMENRYP_FirstFullTotal	OMENRYP_Total	OMENRAP_FirstFullTotal	OMENRAP_Total	OMENRUP_FirstFullTotal	OMENRUP_Total	OMACHRT_FirstFullNonpell	OMACHRT_FirstFullPell	OMACHRT_FirstPartNonpell	OMACHRT_FirstPartPell	OMACHRT_FirstPartTotal	OMACHRT_TotalNonpell	OMACHRT_TotalPell	OMAWDP8_FirstFullNonpell	OMAWDP8_FirstFullPell	OMAWDP8_FirstPartNonpell	OMAWDP8_FirstPartPell	OMAWDP8_FirstPartTotal	OMAWDP8_TotalNonpell	OMAWDP8_TotalPell	OMENRTP_FirstFullNonpell	OMENRTP_FirstFullPell	OMENRTP_FirstPartNonpell	OMENRTP_FirstPartPell	OMENRTP_FirstPartTotal	OMENRTP_TotalNonpell	OMENRTP_TotalPell	OMENRYP_FirstFullNonpell	OMENRYP_FirstFullPell	OMENRYP_FirstPartNonpell	OMENRYP_FirstPartPell	OMENRYP_FirstPartTotal	OMENRYP_TotalNonpell	OMENRYP_TotalPell	OMENRAP_FirstFullNonpell	OMENRAP_FirstFullPell	OMENRAP_FirstPartNonpell	OMENRAP_FirstPartPell	OMENRAP_FirstPartTotal	OMENRAP_TotalNonpell	OMENRAP_TotalPell	OMENRUP_FirstFullNonpell	OMENRUP_FirstFullPell	OMENRUP_FirstPartNonpell	OMENRUP_FirstPartPell	OMENRUP_FirstPartTotal	OMENRUP_TotalNonpell	OMENRUP_TotalPell
337	113953	San Diego Continuing Education	 	4343 Ocean View Blvd	San Diego	CA	92113	6	8	5	www.sdce.edu/	7	3	1	2	1	2	0	2	2	1	A 	-2	-2	1	4	6	Null	Null	Null	Null	Null	Null	-3	-3	2	2	1	California Community College System	Null	6073	San Diego County	651	-117.101304	32.699169	1.0	2.0	0.0	-2.0	Null	Null	Null	Null	Null	Null	Null	Null	1.0	0.0	0.0	2.0	2.0	3203.0	3203.0	Null	Null	3203.0	0.0	0.0	Null	Null	0.0	0.0	0.0	Null	Null	0.0	3203.0	3203.0	Null	Null	3203.0	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null																																																																																																																															2012																																																																								
338	113980	El Camino Community College District	ECC	16007 Crenshaw Blvd	Torrance	CA	90506	6	8	1	www.elcamino.edu	4	2	1	4	1	2	40	1	2	1	A 	-2	-2	1	1	4	Null	Null	Null	Null	Null	Null	4	40	2	5	1	California Community College System	Null	6037	Los Angeles County	643	-118.326623	33.885585999999996	1.0	2.0	4.0	-2.0	Null	Null	Null	Null	Null	Null	Null	Null	1.0	0.0	0.0	2.0	2.0	23405.0	21441.0	Null	1964.0	23405.0	549.0	476.0	Null	73.0	549.0	1156.0	1139.0	Null	17.0	1156.0	21700.0	19826.0	Null	1874.0	21700.0	542.0	470.0	Null	72.0	542.0	0.0	0.0	Null	0.0	0.0	5.0	4.0	Null	1.0	5.0	2.0	2.0	Null	0.0	2.0	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	326.0	Null	Null	326.0	Null	Null	Null	143.0	Null	Null	143.0	Null	Null	Null	183.0	Null	Null	183.0	Null	Null	Null	27842754.0	Null	Null	27842754.0	Null	Null	Null	12390407.0	Null	Null	12390407.0	Null	Null	Null	15452347.0	Null	Null	15452347.0	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	2012																																																																								
339	114044	Elegance International	 	1622 N. Highland Ave	Hollywood	CA	90028-6106	6	8	1	ei.edu/	9	3	3	1	1	2	0	2	2	1	A 	-2	-2	1	1	6	Null	Null	Null	Null	Null	Null	-3	-3	2	1	1	Campus Hollywood	Null	6037	Los Angeles County	633	-118.33833200000001	34.062216	2.0	-2.0	-2.0	-2.0	Null	Null	Null	Null	Null	Null	Null	Null	0.0	0.0	1.0	2.0	2.0	97.0	Null	Null	Null	97.0	0.0	Null	Null	Null	0.0	0.0	Null	Null	Null	0.0	97.0	Null	Null	Null	97.0	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null																																																																																																																															2012																																																																								
340	114071	Marinello Schools of Beauty-Burbank	 	200 N. San Fernando Blvd	Burbank	CA	91502	6	8	1	www.marinello.com	9	3	3	2	1	2	0	2	2	1	A 	-2	-2	1	1	6	Null	Null	Null	Null	Null	Null	-3	-3	2	1	1	B & H Education, Incorporated	Null	6037	Los Angeles County	628	-118.309749	34.181902	2.0	-2.0	-2.0	-2.0	Null	Null	Null	Null	Null	Null	Null	Null	0.0	0.0	1.0	2.0	2.0	416.0	Null	Null	Null	416.0	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	416.0	Null	Null	Null	416.0	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null																																																																																																																															2012																																																																								
341	114080	Marinello Schools of Beauty-Moreno Valley	 	24741 Alessandro Blvd	Moreno Valley	CA	92553	6	8	1	www.marinello.com	9	3	3	2	1	2	0	2	2	1	A 	-2	-2	1	1	6	Null	Null	Null	Null	Null	Null	-3	-3	2	1	1	B & H Education, Incorporated	Null	6065	Riverside County	641	-117.228072	33.915981	2.0	-2.0	-2.0	-2.0	Null	Null	Null	Null	Null	Null	Null	Null	0.0	0.0	1.0	2.0	2.0	301.0	Null	Null	Null	301.0	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	301.0	Null	Null	Null	301.0	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null																																																																																																																															2012																																																																								
342	114114	Emperor's College of Traditional Oriental Medicine	 	1807 Wilshire Blvd, Ste #200	Santa Monica	CA	90403	6	8	1	www.emperors.edu	3	1	3	9	2	1	13	1	2	1	A 	-2	-2	1	1	1	Null	Null	Null	Null	Null	Null	26	53	2	1	2	 	Null	6037	Los Angeles County	633	-118.4847	34.0303	2.0	-2.0	-2.0	-2.0	Null	Null	Null	Null	Null	Null	Null	Null	0.0	0.0	1.0	2.0	-2.0	256.0	Null	256.0	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	256.0	Null	256.0	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null																																																																																																																															2012																																																																								
343	114123	Empire College School of Business	 	3035 Cleveland Ave	Santa Rosa	CA	95403-2126	6	8	1	www.empcol.edu	6	2	3	3	1	2	40	1	2	1	A 	-2	-2	1	1	4	Null	Null	Null	Null	Null	Null	10	40	2	1	2	 	Null	6097	Sonoma County	605	-122.728642	38.467789	2.0	-2.0	-2.0	-2.0	Null	Null	Null	Null	Null	Null	Null	Null	0.0	0.0	1.0	2.0	2.0	398.0	224.0	Null	174.0	398.0	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	398.0	224.0	Null	174.0	398.0	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	23.0	Null	Null	23.0	Null	Null	Null	7.0	Null	Null	7.0	Null	Null	Null	16.0	Null	Null	16.0	Null	Null	Null	1136872.0	Null	Null	1136872.0	Null	Null	Null	311340.0	Null	Null	311340.0	Null	Null	Null	825532.0	Null	Null	825532.0	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	2012																																																																								
344	114266	Evergreen Valley College	 	3095 Yerba Buena Rd	San Jose	CA	95135-1598	6	8	1	www.evc.edu	4	2	1	3	1	2	40	1	2	1	A 	-2	-2	1	1	4	Null	Null	Null	Null	Null	Null	7	40	2	3	2	 	Null	6085	Santa Clara County	619	-121.76668500000001	37.301736	1.0	4.0	2.0	-2.0	Null	Null	Null	Null	Null	Null	Null	Null	1.0	0.0	0.0	2.0	2.0	9267.0	7581.0	Null	1686.0	9267.0	285.0	228.0	Null	57.0	285.0	583.0	566.0	Null	17.0	583.0	8399.0	6787.0	Null	1612.0	8399.0	281.0	225.0	Null	56.0	281.0	1.0	0.0	Null	1.0	1.0	1.0	1.0	Null	0.0	1.0	2.0	2.0	Null	0.0	2.0	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	116.0	Null	Null	116.0	Null	Null	Null	45.0	Null	Null	45.0	Null	Null	Null	71.0	Null	Null	71.0	Null	Null	Null	9959300.0	Null	Null	9959300.0	Null	Null	Null	4003012.0	Null	Null	4003012.0	Null	Null	Null	5956288.0	Null	Null	5956288.0	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	2012																																																																								
345	114354	FIDM/Fashion Institute of Design & Merchandising-Los Angeles	FIDM LA	919 S Grand Ave	Los Angeles	CA	90015-1421	6	8	1	www.fidm.edu	3	1	3	5	1	2	30	1	2	1	A 	-2	-2	1	1	3	Null	Null	Null	Null	Null	Null	30	40	2	2	1	The Fashion Institute of Design and Merchandising	Null	6037	Los Angeles County	634	-118.25993000000001	34.044209	2.0	-2.0	-2.0	-2.0	Null	Null	Null	Null	Null	Null	Null	Null	1.0	0.0	0.0	2.0	2.0	3743.0	3743.0	Null	Null	3743.0	47.0	47.0	Null	Null	47.0	416.0	416.0	Null	Null	416.0	3280.0	3280.0	Null	Null	3280.0	43.0	43.0	Null	Null	43.0	4.0	4.0	Null	Null	4.0	0.0	0.0	Null	Null	0.0	0.0	0.0	Null	Null	0.0	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	70.0	Null	Null	70.0	Null	Null	Null	23.0	Null	Null	23.0	Null	Null	Null	47.0	Null	Null	47.0	Null	Null	Null	2732019.0	Null	Null	2732019.0	Null	Null	Null	916799.0	Null	Null	916799.0	Null	Null	Null	1815220.0	Null	Null	1815220.0	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	2012																																																																								
346	114372	Fashion Careers College	Fashion Careers of California College	1923 Morena Blvd	San Diego	CA	92110-3555	6	8	5	www.fashioncollege.com	6	2	3	3	1	2	40	1	2	1	A 	-2	-2	1	2	4	Null	Null	Null	Null	Null	Null	10	40	2	1	2	 	Null	6073	San Diego County	652	-117.20726599999999	32.780823	2.0	-2.0	-2.0	-2.0	Null	Null	Null	Null	Null	Null	Null	Null	1.0	0.0	0.0	2.0	2.0																																																																																																																																																																												2012																																																																								
347	114390	FIDM/Fashion Institute of Design & Merchandising-San Francisco	FIDM-SF	55 Stockton St	San Francisco	CA	94108-5805	6	8	1	WWW.FIDM.EDU	3	1	3	5	1	2	30	1	2	1	A 	-2	-2	1	1	3	Null	Null	Null	Null	Null	Null	10	-3	2	1	1	The Fashion Institute of Design and Merchandising	Null	6075	San Francisco County	612	-122.406503	37.786324	2.0	-2.0	-2.0	-2.0	Null	Null	Null	Null	Null	Null	Null	Null	1.0	0.0	0.0	2.0	2.0	750.0	750.0	Null	Null	750.0	6.0	6.0	Null	Null	6.0	94.0	94.0	Null	Null	94.0	650.0	650.0	Null	Null	650.0	6.0	6.0	Null	Null	6.0	0.0	0.0	Null	Null	0.0	0.0	0.0	Null	Null	0.0	0.0	0.0	Null	Null	0.0	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	9.0	Null	Null	9.0	Null	Null	Null	4.0	Null	Null	4.0	Null	Null	Null	5.0	Null	Null	5.0	Null	Null	Null	319012.0	Null	Null	319012.0	Null	Null	Null	134741.0	Null	Null	134741.0	Null	Null	Null	184271.0	Null	Null	184271.0	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	2012																																																																								
348	114415	FIDM/Fashion Institute of Design & Merchandising-Orange County	FIDM-OC	17590 Gillette Avenue	Irvine	CA	92614-5610	6	8	1	FIDM.edu	6	2	3	3	1	2	40	1	2	1	A 	-2	-2	1	1	4	Null	Null	Null	Null	Null	Null	10	-3	2	1	1	The Fashion Institute of Design and Merchandising	Null	6059	Orange County	645	-117.852254	33.691963	2.0	-2.0	-2.0	-2.0	Null	Null	Null	Null	Null	Null	Null	Null	1.0	0.0	0.0	2.0	2.0	293.0	293.0	Null	Null	293.0	0.0	0.0	Null	Null	0.0	14.0	14.0	Null	Null	14.0	279.0	279.0	Null	Null	279.0	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	6.0	Null	Null	6.0	Null	Null	Null	0.0	Null	Null	0.0	Null	Null	Null	6.0	Null	Null	6.0	Null	Null	Null	408810.0	Null	Null	408810.0	Null	Null	Null	0.0	Null	Null	0.0	Null	Null	Null	408810.0	Null	Null	408810.0	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	2012																																																																								
349	114433	Feather River Community College District	Feather River College	570 Golden Eagle Ave	Quincy	CA	95971-9124	6	8	1	www.frc.edu	4	2	1	3	1	2	40	1	2	1	A 	-2	-2	1	1	4	Null	Null	Null	Null	Null	Null	2	40	2	2	2	 	Null	6063	Plumas County	601	-120.970877	39.952395	1.0	2.0	0.0	-2.0	Null	Null	Null	Null	Null	Null	Null	Null	1.0	0.0	0.0	2.0	2.0	1546.0	1419.0	Null	127.0	1546.0	218.0	195.0	Null	23.0	218.0	292.0	284.0	Null	8.0	292.0	1036.0	940.0	Null	96.0	1036.0	217.0	194.0	Null	23.0	217.0	1.0	1.0	Null	0.0	1.0	0.0	0.0	Null	0.0	0.0	0.0	0.0	Null	0.0	0.0	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	25.0	Null	Null	25.0	Null	Null	Null	16.0	Null	Null	16.0	Null	Null	Null	9.0	Null	Null	9.0	Null	Null	Null	1968254.0	Null	Null	1968254.0	Null	Null	Null	1142793.0	Null	Null	1142793.0	Null	Null	Null	825461.0	Null	Null	825461.0	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	2012																																																																								
350	114460	Federico Beauty Institute	 	1515 Sports Drive    Ste 100	Sacramento	CA	95834	6	8	1	federico.edu	9	3	3	2	1	2	0	2	2	1	A 	-2	-2	1	1	6	Null	Null	Null	Null	Null	Null	-3	-3	2	1	2	 	Null	6067	Sacramento County	603	-121.49776100000001	38.64883	2.0	-2.0	-2.0	-2.0	Null	Null	Null	Null	Null	Null	Null	Null	0.0	0.0	1.0	2.0	2.0	249.0	Null	Null	Null	249.0	0.0	Null	Null	Null	0.0	0.0	Null	Null	Null	0.0	249.0	Null	Null	Null	249.0	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null																																																																																																																															2012																																																																								
351	114549	Fielding Graduate University	Fielding|Fielding Institute|Fielding Graduate Institute	2112 Santa Barbara St	Santa Barbara	CA	93105-3538	6	8	1	www.fielding.edu	2	1	2	9	2	1	12	1	2	1	A 	-2	-2	1	1	1	Null	Null	Null	Null	Null	Null	17	59	2	2	2	 	Null	6083	Santa Barbara County	624	-119.713894	34.434436	3.0	-2.0	-2.0	-2.0	Null	Null	Null	Null	Null	Null	Null	Null	0.0	1.0	0.0	2.0	-2.0	1265.0	Null	1265.0	Null	Null	67.0	Null	67.0	Null	Null	1158.0	Null	1158.0	Null	Null	40.0	Null	40.0	Null	Null	26.0	Null	26.0	Null	Null	34.0	Null	34.0	Null	Null	0.0	Null	0.0	Null	Null	7.0	Null	7.0	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	65.0	Null	Null	Null	Null	65.0	Null	30.0	Null	Null	Null	Null	30.0	Null	35.0	Null	Null	Null	Null	35.0	Null	4849618.0	Null	Null	Null	Null	4849618.0	Null	2205986.0	Null	Null	Null	Null	2205986.0	Null	2643632.0	Null	Null	Null	Null	2643632.0	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	2012																																																																								
352	114585	Five Branches University	 	200 7th Avenue	Santa Cruz	CA	95062	6	8	1	www.fivebranches.edu	2	1	2	9	2	1	12	1	2	1	A 	-2	-2	1	1	1	Null	Null	Null	Null	Null	Null	26	53	2	1	2	 	Null	6087	Santa Cruz County	620	-121.998478	36.964133000000004	3.0	-2.0	-2.0	-2.0	Null	Null	Null	Null	Null	Null	Null	Null	0.0	0.0	1.0	2.0	-2.0	428.0	Null	428.0	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	428.0	Null	428.0	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null																																																																																																																															2012																																																																								
353	114628	Hair California Beauty Academy	 	1110 N Tustin St	Orange	CA	92867	6	8	1	www.hairca.com	9	3	3	2	1	2	0	2	2	1	A 	-2	-2	1	1	6	Null	Null	Null	Null	Null	Null	-3	-3	2	1	2	 	Null	6059	Orange County	646	-117.836692	33.805786	2.0	-2.0	-2.0	-2.0	Null	Null	Null	Null	Null	Null	Null	Null	0.0	0.0	1.0	2.0	2.0	81.0	Null	Null	Null	81.0	0.0	Null	Null	Null	0.0	0.0	Null	Null	Null	0.0	81.0	Null	Null	Null	81.0	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null																																																																																																																															2012																																																																								
354	114716	Foothill College	 	12345 El Monte Rd	Los Altos Hills	CA	94022	6	8	1	www.foothill.edu	4	2	1	4	1	2	40	1	2	1	A 	-2	-2	1	1	4	Null	Null	Null	Null	Null	Null	5	40	2	4	1	California Community College System	Null	6085	Santa Clara County	618	-122.12833	37.361104	1.0	4.0	0.0	-2.0	Null	Null	Null	Null	Null	Null	Null	Null	1.0	0.0	0.0	2.0	2.0	15067.0	13542.0	Null	1525.0	15067.0	3011.0	2654.0	Null	357.0	3011.0	2710.0	2641.0	Null	69.0	2710.0	9346.0	8247.0	Null	1099.0	9346.0	2915.0	2571.0	Null	344.0	2915.0	0.0	0.0	Null	0.0	0.0	61.0	53.0	Null	8.0	61.0	35.0	30.0	Null	5.0	35.0	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	183.0	Null	Null	183.0	Null	Null	Null	72.0	Null	Null	72.0	Null	Null	Null	111.0	Null	Null	111.0	Null	Null	Null	16897001.0	Null	Null	16897001.0	Null	Null	Null	6589995.0	Null	Null	6589995.0	Null	Null	Null	10307006.0	Null	Null	10307006.0	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	Null	2012																																																																								
